"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","doy_dbl"
2001,112,3,122.852537566415,-0.542478742941207,0,1,0,0,1,18.0247179038956,112.125
2001,112,4,116.00250227699,-0.438410399378474,0,1,0,0,1,17.805719216842,112.166666666667
2001,112,5,107.165918275603,-0.295139761599796,0,1,0,0,1,17.7228178565859,112.208333333333
2001,112,6,97.0321532559249,-0.122426321415325,0,1,0,0,1,17.9365125476013,112.25
2001,112,7,85.9054237562804,0.071403023869207,0.00236018222974473,0.0213703499163363,0.0215388740644224,40.2658999457503,1,18.6456388371912,112.291666666667
2001,112,8,74.6897857494724,0.264044999643104,0.194801447644958,0.0637825954407645,0.115218943614654,215.396331375835,1,19.7790112277962,112.333333333333
2001,112,9,63.2515050747596,0.450074983655803,0.383023851711468,0.0833056589570944,0.255695112755916,478.009843785358,1,21.2202665417435,112.375
2001,112,10,52.0408220501391,0.615099877852693,0.495498099914287,0.0930957171357521,0.397876537869272,743.811251075035,1,22.8214313066254,112.416666666667
2001,112,11,41.6096153018916,0.74768666075054,0.561203015312183,0.0984247956685919,0.518028804190493,968.430194455034,1,24.4181141700815,112.458333333333
2001,112,12,32.9905534182825,0.838760353337271,0.597531594704994,0.101272362549698,0.602458174054642,1126.26688309829,1,25.8463839359158,112.5
2001,112,13,28.102106186648,0.882109551075939,0.612845627990135,0.102453770787213,0.643050752572443,1202.15277668071,1,26.9596003560473,112.541666666667
2001,112,14,28.9800171768765,0.874788739082395,0.610339538831945,0.10226117504864,0.636179330635568,1189.30698040706,1,27.6434696633451,112.583333333333
2001,112,15,35.1832119727697,0.817313761584687,0.589511805685835,0.100649295054305,0.582465406457975,1088.89135560887,1,27.8283235607143,112.625
2001,112,16,44.469212492157,0.713626975118231,0.545941490817659,0.0972085201303462,0.48680709481409,910.062694736834,1,27.5250954956901,112.666666666667
2001,112,17,55.1914781519009,0.570835694430474,0.469239651486187,0.090893085636013,0.358751827946444,670.669467969422,1,26.7665940525379,112.708333333333
2001,112,18,66.4993668580807,0.398759202791748,0.338525754971438,0.0791306827844589,0.214120942961344,400.288912028717,1,25.58971917682,112.75
2001,112,19,77.9062297779925,0.209512247159038,0.127257727806886,0.0548550583913593,0.0815171109125332,152.392359138793,1,24.0517240474717,112.791666666667
2001,112,20,88.7989993654806,0.02095988041691,1.12341181984042e-09,0.00628796411800904,0.00628796414155562,11.7550496942902,1,22.227429796424,112.833333333333
2001,112,21,99.9356085111621,-0.172541298456398,0,1,0,0,1,20.20558557394,112.875
2001,112,22,109.713817895994,-0.337322300979809,0,1,0,0,1,18.0845510369703,112.916666666667
2001,112,23,118.006728299926,-0.469575244955727,0,1,0,0,1,15.9675113009241,112.958333333333
2001,113,0,124.075065212792,-0.560278574482693,0,1,0,0,1,13.9574571402006,113
2001,113,1,127.10257615777,-0.60324384845121,0,1,0,0,1,12.1521746431157,113.041666666667
2001,113,2,126.550941026439,-0.59553725155936,0,1,0,0,1,10.6394880669181,113.083333333333
2001,113,3,122.525792275983,-0.537679215102896,0,1,0,0,1,9.49298732078755,113.125
2001,113,4,115.696787729401,-0.433608565294575,0,1,0,0,1,8.7684479282926,113.166666666667
2001,113,5,106.882723390286,-0.290413668824622,0,1,0,0,1,8.50111763270665,113.208333333333
2001,113,6,96.7679742606812,-0.117848927203992,0,1,0,0,1,8.82424734274305,113.25
2001,113,7,85.6634506514153,0.0756148223785586,0.0033057827396495,0.0226094568611634,0.0228594230358441,28.7838951863877,1,9.86056744701565,113.291666666667
2001,113,8,74.4467692258016,0.268133523680688,0.199721372627048,0.0643744584851563,0.11792645388199,148.489429629047,1,11.5047773625938,113.333333333333
2001,113,9,63.0068520710995,0.453883939952738,0.386120938879257,0.0835889540747912,0.258843047111559,325.927348476895,1,13.588752538666,113.375
2001,113,10,51.7852948472227,0.618610067778643,0.497476330241295,0.0932598604229415,0.40100372679178,504.931783414945,1,15.8994013334294,113.416666666667
2001,113,11,41.3310625889165,0.750906206873243,0.562594724936885,0.0985351007891973,0.520990971698449,656.016098871269,1,18.2004541641366,113.458333333333
2001,113,12,32.6779727750132,0.841718413847785,0.59861391948783,0.101356216508785,0.605220575327287,762.075472226486,1,20.2566226592176,113.5
2001,113,13,27.7665062940125,0.884853462235616,0.613776861038808,0.102525264511595,0.645627845041894,812.95508604743,1,21.8576584791184,113.541666666667
2001,113,14,28.6720243366309,0.877380536634129,0.611230378446776,0.102329669755625,0.638611307204338,804.120073485177,1,22.8398517316269,113.583333333333
2001,113,15,34.9326385983922,0.819825819348913,0.590467160647331,0.100723678671777,0.584803902448101,736.367414272102,1,23.1061252300489,113.625
2001,113,16,44.2635472395286,0.716136935081835,0.547100822350061,0.0973013486949932,0.489100454793517,615.860523002536,1,22.8155163531016,113.666666666667
2001,113,17,55.0108780328185,0.573420903864358,0.470843074507366,0.0910288927506212,0.361020154112908,454.585676106754,1,22.0907875865703,113.708333333333
2001,113,18,66.3286143146353,0.401490431827524,0.341029362785702,0.0793711217090482,0.216291147839745,272.347281880241,1,20.9672939688241,113.75
2001,113,19,77.7344842675081,0.212442299160807,0.130928008527703,0.0553882956013908,0.0832029427575618,104.76663298883,1,19.499843811327,113.791666666667
